imagineName,tier,activeEffect,passiveEffect,rarity,itemTier,battleSkill,monsterName,itemId,aoyiSkillId,skillEffectId,bridgeMethod,bridgeConflict,notes
Battle Imagine - Denvel,T2,"Arcane! Void Corruption Blade Summons Denvel to attract nearby monsters and deal Attack DMG. After casting, grants a temporary enhancement: the user takes damage equal to 0.1% of Max HP every 0.2s and gains a DMG boost, with an additional boost for every 100,000 Max HP (Total base and extra DMG boost is capped, and the Max HP requirement is adjusted each season). This skill holds 2 charges. Base DMG Boost: 2%; Total DMG Boost Cap: 8%","Extra DMG Boost per 100,000 Max HP: 1.2%; Max HP Self-Damage per Tick: 0.1%",gold,4,Arcane! Void Corruption Blade,Denvel,3000120,3968,396801,direct-skill-aoyi-item,,
Battle Imagine - Denvel,T3,"Arcane! Void Corruption Blade Summons Denvel to attract nearby monsters and deal Attack DMG. After casting, grants a temporary enhancement: the user takes damage equal to 0.1% of Max HP every 0.2s and gains a DMG boost, with an additional boost for every 100,000 Max HP (Total base and extra DMG boost is capped, and the Max HP requirement is adjusted each season). This skill holds 2 charges. Base DMG Boost: 3%; Total DMG Boost Cap: 12%","Extra DMG Boost per 100,000 Max HP: 1.8%; Max HP Self-Damage per Tick: 0.1%",gold,4,Arcane! Void Corruption Blade,Denvel,3000120,3968,396801,direct-skill-aoyi-item,,
Battle Imagine - Denvel,T4,"Arcane! Void Corruption Blade Summons Denvel to attract nearby monsters and deal Attack DMG. After casting, grants a temporary enhancement: the user takes damage equal to 0.1% of Max HP every 0.2s and gains a DMG boost, with an additional boost for every 100,000 Max HP (Total base and extra DMG boost is capped, and the Max HP requirement is adjusted each season). This skill holds 2 charges. Base DMG Boost: 4%; Total DMG Boost Cap: 16%","Extra DMG Boost per 100,000 Max HP: 2.4%; Max HP Self-Damage per Tick: 0.1%",gold,4,Arcane! Void Corruption Blade,Denvel,3000120,3968,396801,direct-skill-aoyi-item,,
Battle Imagine - Denvel,T5,"Arcane! Void Corruption Blade Summons Denvel to attract nearby monsters and deal Attack DMG. After casting, grants a temporary enhancement: the user takes damage equal to 0.1% of Max HP every 0.2s and gains a DMG boost, with an additional boost for every 100,000 Max HP (Total base and extra DMG boost is capped, and the Max HP requirement is adjusted each season). This skill holds 2 charges. Base DMG Boost: 5%; Total DMG Boost Cap: 20%","Extra DMG Boost per 100,000 Max HP: 3%; Max HP Self-Damage per Tick: 0.1%",gold,4,Arcane! Void Corruption Blade,Denvel,3000120,3968,396801,direct-skill-aoyi-item,,
Battle Imagine - Igoreus,T0,"Arcane! Rift Recoil Summons Igoreus to deal Attack DMG. Holds 2 charges. After casting, your Crit is temporarily increased. Any base Crit Rate exceeding 60% is converted into a Crit DMG boost at a set ratio.",,gold,4,Arcane! Rift Recoil,Igoreus,3000121,3969,396901,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Igoreus,T1,"Arcane! Rift Recoil Summons Igoreus to deal Attack DMG. Holds 2 charges. After casting, your Crit is temporarily increased. Any base Crit Rate exceeding 60% is converted into a Crit DMG boost at a set ratio. Crit-to-Crit-DMG Conversion Ratio: 14%; Igoreus Attack DMG Value: 4%; Crit DMG Conversion Cap: 2.4%",Temporary Crit Bonus: 1.2%,gold,4,Arcane! Rift Recoil,Igoreus,3000121,3969,396901,direct-skill-aoyi-item,,
Battle Imagine - Igoreus,T2,"Arcane! Rift Recoil Summons Igoreus to deal Attack DMG. Holds 2 charges. After casting, your Crit is temporarily increased. Any base Crit Rate exceeding 60% is converted into a Crit DMG boost at a set ratio. Crit-to-Crit-DMG Conversion Ratio: 28%; Igoreus Attack DMG Value: 8%; Crit DMG Conversion Cap: 4.8%",Temporary Crit Bonus: 2.4%,gold,4,Arcane! Rift Recoil,Igoreus,3000121,3969,396901,direct-skill-aoyi-item,,
Battle Imagine - Igoreus,T3,"Arcane! Rift Recoil Summons Igoreus to deal Attack DMG. Holds 2 charges. After casting, your Crit is temporarily increased. Any base Crit Rate exceeding 60% is converted into a Crit DMG boost at a set ratio. Crit-to-Crit-DMG Conversion Ratio: 42%; Igoreus Attack DMG Value: 12%; Crit DMG Conversion Cap: 7.2%",Temporary Crit Bonus: 3.6%,gold,4,Arcane! Rift Recoil,Igoreus,3000121,3969,396901,direct-skill-aoyi-item,,
Battle Imagine - Igoreus,T4,"Arcane! Rift Recoil Summons Igoreus to deal Attack DMG. Holds 2 charges. After casting, your Crit is temporarily increased. Any base Crit Rate exceeding 60% is converted into a Crit DMG boost at a set ratio. Crit-to-Crit-DMG Conversion Ratio: 56%; Igoreus Attack DMG Value: 16%; Crit DMG Conversion Cap: 9.6%",Temporary Crit Bonus: 4.8%,gold,4,Arcane! Rift Recoil,Igoreus,3000121,3969,396901,direct-skill-aoyi-item,,
Battle Imagine - Igoreus,T5,"Arcane! Rift Recoil Summons Igoreus to deal Attack DMG. Holds 2 charges. After casting, your Crit is temporarily increased. Any base Crit Rate exceeding 60% is converted into a Crit DMG boost at a set ratio. Crit-to-Crit-DMG Conversion Ratio: 70%; Igoreus Attack DMG Value: 20%; Crit DMG Conversion Cap: 12%",Temporary Crit Bonus: 6%,gold,4,Arcane! Rift Recoil,Igoreus,3000121,3969,396901,direct-skill-aoyi-item,,
Battle Imagine - Plague Nappo,T0,"Arcane! Command Quadrant Summons Plague Nappo. The Nappo's attack method and skill effects change based on the type of skill cast previously. If cast directly or after a Special Attack, summons Stormblade Nappo to deal AoE Attack DMG once, and reduces the current Resonance Skill's CD by 81.25%. If cast after an Expertise Skill, summons Marksman Nappo to deal Attack DMG to a single target, and reduces the current Resonance Skill's CD by 68.75%. If cast after an Ultimate, summons Wind Knight Nappo to deal Attack DMG once, reduces the current Resonance Skill's CD by 25%, and temporarily increases your DMG. If cast after another Resonance Skill, summons Beat Performer Nappo to reduce the CD of the previously cast Resonance Skill (excluding this one).",,gold,4,Arcane! Command Quadrant,Plague Nappo,3000122,3970,397001,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Plague Nappo,T1,"Arcane! Command Quadrant Summons Plague Nappo. The Nappo's attack method and skill effects change based on the type of skill cast previously. If cast directly or after a Special Attack, summons Stormblade Nappo to deal AoE Attack DMG once, and reduces the current Resonance Skill's CD by 81.25%. If cast after an Expertise Skill, summons Marksman Nappo to deal Attack DMG to a single target, and reduces the current Resonance Skill's CD by 68.75%. If cast after an Ultimate, summons Wind Knight Nappo to deal Attack DMG once, reduces the current Resonance Skill's CD by 25%, and temporarily increases your DMG. If cast after another Resonance Skill, summons Beat Performer Nappo to reduce the CD of the previously cast Resonance Skill (excluding this one).",Ultimate-Mode DMG Bonus: 2.5%; Battle Imagine Cooldown Reduction: 12%,gold,4,Arcane! Command Quadrant,Plague Nappo,3000122,3970,397001,direct-skill-aoyi-item,,
Battle Imagine - Plague Nappo,T2,"Arcane! Command Quadrant Summons Plague Nappo. The Nappo's attack method and skill effects change based on the type of skill cast previously. If cast directly or after a Special Attack, summons Stormblade Nappo to deal AoE Attack DMG once, and reduces the current Resonance Skill's CD by 81.25%. If cast after an Expertise Skill, summons Marksman Nappo to deal Attack DMG to a single target, and reduces the current Resonance Skill's CD by 68.75%. If cast after an Ultimate, summons Wind Knight Nappo to deal Attack DMG once, reduces the current Resonance Skill's CD by 25%, and temporarily increases your DMG. If cast after another Resonance Skill, summons Beat Performer Nappo to reduce the CD of the previously cast Resonance Skill (excluding this one).",Ultimate-Mode DMG Bonus: 5%; Battle Imagine Cooldown Reduction: 24%,gold,4,Arcane! Command Quadrant,Plague Nappo,3000122,3970,397001,direct-skill-aoyi-item,,
Battle Imagine - Plague Nappo,T3,"Arcane! Command Quadrant Summons Plague Nappo. The Nappo's attack method and skill effects change based on the type of skill cast previously. If cast directly or after a Special Attack, summons Stormblade Nappo to deal AoE Attack DMG once, and reduces the current Resonance Skill's CD by 81.25%. If cast after an Expertise Skill, summons Marksman Nappo to deal Attack DMG to a single target, and reduces the current Resonance Skill's CD by 68.75%. If cast after an Ultimate, summons Wind Knight Nappo to deal Attack DMG once, reduces the current Resonance Skill's CD by 25%, and temporarily increases your DMG. If cast after another Resonance Skill, summons Beat Performer Nappo to reduce the CD of the previously cast Resonance Skill (excluding this one).",Ultimate-Mode DMG Bonus: 7.5%; Battle Imagine Cooldown Reduction: 36%,gold,4,Arcane! Command Quadrant,Plague Nappo,3000122,3970,397001,direct-skill-aoyi-item,,
Battle Imagine - Plague Nappo,T4,"Arcane! Command Quadrant Summons Plague Nappo. The Nappo's attack method and skill effects change based on the type of skill cast previously. If cast directly or after a Special Attack, summons Stormblade Nappo to deal AoE Attack DMG once, and reduces the current Resonance Skill's CD by 81.25%. If cast after an Expertise Skill, summons Marksman Nappo to deal Attack DMG to a single target, and reduces the current Resonance Skill's CD by 68.75%. If cast after an Ultimate, summons Wind Knight Nappo to deal Attack DMG once, reduces the current Resonance Skill's CD by 25%, and temporarily increases your DMG. If cast after another Resonance Skill, summons Beat Performer Nappo to reduce the CD of the previously cast Resonance Skill (excluding this one).",Ultimate-Mode DMG Bonus: 10%; Battle Imagine Cooldown Reduction: 48%,gold,4,Arcane! Command Quadrant,Plague Nappo,3000122,3970,397001,direct-skill-aoyi-item,,
Battle Imagine - Plague Nappo,T5,"Arcane! Command Quadrant Summons Plague Nappo. The Nappo's attack method and skill effects change based on the type of skill cast previously. If cast directly or after a Special Attack, summons Stormblade Nappo to deal AoE Attack DMG once, and reduces the current Resonance Skill's CD by 81.25%. If cast after an Expertise Skill, summons Marksman Nappo to deal Attack DMG to a single target, and reduces the current Resonance Skill's CD by 68.75%. If cast after an Ultimate, summons Wind Knight Nappo to deal Attack DMG once, reduces the current Resonance Skill's CD by 25%, and temporarily increases your DMG. If cast after another Resonance Skill, summons Beat Performer Nappo to reduce the CD of the previously cast Resonance Skill (excluding this one).",Ultimate-Mode DMG Bonus: 12.5%; Battle Imagine Cooldown Reduction: 60%,gold,4,Arcane! Command Quadrant,Plague Nappo,3000122,3970,397001,direct-skill-aoyi-item,,
Battle Imagine - Kartgriff,T0,"Arcane! Superconductor Surge Summons Kartgriff to deal Magic DMG. After casting, temporarily grants a Main Stats and Healing Received boost to you and up to 10 nearby allies (prioritizing teammates). (Cannot be affected by the same type of effect within 60s.)",,gold,4,Arcane! Superconductor Surge,Kartgriff,3000123,3971,397101,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Kartgriff,T1,"Arcane! Superconductor Surge Summons Kartgriff to deal Magic DMG. After casting, temporarily grants a Main Stats and Healing Received boost to you and up to 10 nearby allies (prioritizing teammates). (Cannot be affected by the same type of effect within 60s.)",Main Stat Bonus: 1.5%; Healing Received Bonus: 2%,gold,4,Arcane! Superconductor Surge,Kartgriff,3000123,3971,397101,direct-skill-aoyi-item,,
Battle Imagine - Kartgriff,T2,"Arcane! Superconductor Surge Summons Kartgriff to deal Magic DMG. After casting, temporarily grants a Main Stats and Healing Received boost to you and up to 10 nearby allies (prioritizing teammates). (Cannot be affected by the same type of effect within 60s.)",Main Stat Bonus: 3%; Healing Received Bonus: 4%,gold,4,Arcane! Superconductor Surge,Kartgriff,3000123,3971,397101,direct-skill-aoyi-item,,
Battle Imagine - Kartgriff,T3,"Arcane! Superconductor Surge Summons Kartgriff to deal Magic DMG. After casting, temporarily grants a Main Stats and Healing Received boost to you and up to 10 nearby allies (prioritizing teammates). (Cannot be affected by the same type of effect within 60s.)",Main Stat Bonus: 4.5%; Healing Received Bonus: 6%,gold,4,Arcane! Superconductor Surge,Kartgriff,3000123,3971,397101,direct-skill-aoyi-item,,
Battle Imagine - Kartgriff,T4,"Arcane! Superconductor Surge Summons Kartgriff to deal Magic DMG. After casting, temporarily grants a Main Stats and Healing Received boost to you and up to 10 nearby allies (prioritizing teammates). (Cannot be affected by the same type of effect within 60s.)",Main Stat Bonus: 6%; Healing Received Bonus: 8%,gold,4,Arcane! Superconductor Surge,Kartgriff,3000123,3971,397101,direct-skill-aoyi-item,,
Battle Imagine - Kartgriff,T5,"Arcane! Superconductor Surge Summons Kartgriff to deal Magic DMG. After casting, temporarily grants a Main Stats and Healing Received boost to you and up to 10 nearby allies (prioritizing teammates). (Cannot be affected by the same type of effect within 60s.)",Main Stat Bonus: 7.5%; Healing Received Bonus: 10%,gold,4,Arcane! Superconductor Surge,Kartgriff,3000123,3971,397101,direct-skill-aoyi-item,,
Battle Imagine - Predator Spider,T0,"Arcane! Shuttle Fang Summons Boss: Predator Spider to deal Attack DMG. After casting, your passive ATK bonus is temporarily enhanced according to your Mastery Percentage. Every 5% Mastery grants extra ATK for each passive stack (up to a max limit).",,gold,4,Arcane! Shuttle Fang,Predator Spider,3000124,3972,397201,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Predator Spider,T1,"Arcane! Shuttle Fang Summons Boss: Predator Spider to deal Attack DMG. After casting, your passive ATK bonus is temporarily enhanced according to your Mastery Percentage. Every 5% Mastery grants extra ATK for each passive stack (up to a max limit). Extra ATK per 5% Mastery: 0.04%; Mastery-Based Extra ATK Cap: 0.48%",,gold,4,Arcane! Shuttle Fang,Predator Spider,3000124,3972,397201,direct-skill-aoyi-item,,
Battle Imagine - Predator Spider,T2,"Arcane! Shuttle Fang Summons Boss: Predator Spider to deal Attack DMG. After casting, your passive ATK bonus is temporarily enhanced according to your Mastery Percentage. Every 5% Mastery grants extra ATK for each passive stack (up to a max limit). Extra ATK per 5% Mastery: 0.08%; Mastery-Based Extra ATK Cap: 0.96%",,gold,4,Arcane! Shuttle Fang,Predator Spider,3000124,3972,397201,direct-skill-aoyi-item,,
Battle Imagine - Predator Spider,T3,"Arcane! Shuttle Fang Summons Boss: Predator Spider to deal Attack DMG. After casting, your passive ATK bonus is temporarily enhanced according to your Mastery Percentage. Every 5% Mastery grants extra ATK for each passive stack (up to a max limit). Extra ATK per 5% Mastery: 0.12%; Mastery-Based Extra ATK Cap: 1.44%",,gold,4,Arcane! Shuttle Fang,Predator Spider,3000124,3972,397201,direct-skill-aoyi-item,,
Battle Imagine - Predator Spider,T4,"Arcane! Shuttle Fang Summons Boss: Predator Spider to deal Attack DMG. After casting, your passive ATK bonus is temporarily enhanced according to your Mastery Percentage. Every 5% Mastery grants extra ATK for each passive stack (up to a max limit). Extra ATK per 5% Mastery: 0.16%; Mastery-Based Extra ATK Cap: 1.92%",,gold,4,Arcane! Shuttle Fang,Predator Spider,3000124,3972,397201,direct-skill-aoyi-item,,
Battle Imagine - Predator Spider,T5,"Arcane! Shuttle Fang Summons Boss: Predator Spider to deal Attack DMG. After casting, your passive ATK bonus is temporarily enhanced according to your Mastery Percentage. Every 5% Mastery grants extra ATK for each passive stack (up to a max limit). Extra ATK per 5% Mastery: 0.2%; Mastery-Based Extra ATK Cap: 2.4%",,gold,4,Arcane! Shuttle Fang,Predator Spider,3000124,3972,397201,direct-skill-aoyi-item,,
Battle Imagine - Rebel King,T0,"Arcane! Flash Stomp Summons Boss: Rebel King to deal Attack DMG. After casting, temporarily grants full passive stacks, with the effect multiplied by 2.",,gold,4,Arcane! Flash Stomp,Rebel King,3000125,3973,397301,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Rebel King,T1,"Arcane! Flash Stomp Summons Boss: Rebel King to deal Attack DMG. After casting, temporarily grants full passive stacks, with the effect multiplied by 2.",,gold,4,Arcane! Flash Stomp,Rebel King,3000125,3973,397301,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Rebel King,T2,"Arcane! Flash Stomp Summons Boss: Rebel King to deal Attack DMG. After casting, temporarily grants full passive stacks, with the effect multiplied by 2.",,gold,4,Arcane! Flash Stomp,Rebel King,3000125,3973,397301,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Rebel King,T3,"Arcane! Flash Stomp Summons Boss: Rebel King to deal Attack DMG. After casting, temporarily grants full passive stacks, with the effect multiplied by 2.",,gold,4,Arcane! Flash Stomp,Rebel King,3000125,3973,397301,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Rebel King,T4,"Arcane! Flash Stomp Summons Boss: Rebel King to deal Attack DMG. After casting, temporarily grants full passive stacks, with the effect multiplied by 2.",,gold,4,Arcane! Flash Stomp,Rebel King,3000125,3973,397301,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Rebel King,T5,"Arcane! Flash Stomp Summons Boss: Rebel King to deal Attack DMG. After casting, temporarily grants full passive stacks, with the effect multiplied by 2.",,gold,4,Arcane! Flash Stomp,Rebel King,3000125,3973,397301,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Void Watcher,T0,"Arcane! Precision Burst Summons Boss: Void Watcher, dealing Magic DMG and occupying an area for a period of time. You and your teammates within the area gain increased ATK, Attack SPD, and Casting SPD. The effect on yourself is multiplied by 2.5. (Does not stack; only one of the same effect may be active.)",,gold,4,Arcane! Precision Burst,Void Watcher,3000126,3974,397401,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Void Watcher,T1,"Arcane! Precision Burst Summons Boss: Void Watcher, dealing Magic DMG and occupying an area for a period of time. You and your teammates within the area gain increased ATK, Attack SPD, and Casting SPD. The effect on yourself is multiplied by 2.5. (Does not stack; only one of the same effect may be active.)",ATK Bonus: 0.6%; Attack SPD Bonus: 0.6%; Casting SPD Bonus: 1.2%,gold,4,Arcane! Precision Burst,Void Watcher,3000126,3974,397401,direct-skill-aoyi-item,,
Battle Imagine - Void Watcher,T2,"Arcane! Precision Burst Summons Boss: Void Watcher, dealing Magic DMG and occupying an area for a period of time. You and your teammates within the area gain increased ATK, Attack SPD, and Casting SPD. The effect on yourself is multiplied by 2.5. (Does not stack; only one of the same effect may be active.)",ATK Bonus: 1.2%; Attack SPD Bonus: 1.2%; Casting SPD Bonus: 2.4%,gold,4,Arcane! Precision Burst,Void Watcher,3000126,3974,397401,direct-skill-aoyi-item,,
Battle Imagine - Void Watcher,T3,"Arcane! Precision Burst Summons Boss: Void Watcher, dealing Magic DMG and occupying an area for a period of time. You and your teammates within the area gain increased ATK, Attack SPD, and Casting SPD. The effect on yourself is multiplied by 2.5. (Does not stack; only one of the same effect may be active.)",ATK Bonus: 1.8%; Attack SPD Bonus: 1.8%; Casting SPD Bonus: 3.6%,gold,4,Arcane! Precision Burst,Void Watcher,3000126,3974,397401,direct-skill-aoyi-item,,
Battle Imagine - Void Watcher,T4,"Arcane! Precision Burst Summons Boss: Void Watcher, dealing Magic DMG and occupying an area for a period of time. You and your teammates within the area gain increased ATK, Attack SPD, and Casting SPD. The effect on yourself is multiplied by 2.5. (Does not stack; only one of the same effect may be active.)",ATK Bonus: 2.4%; Attack SPD Bonus: 2.4%; Casting SPD Bonus: 4.8%,gold,4,Arcane! Precision Burst,Void Watcher,3000126,3974,397401,direct-skill-aoyi-item,,
Battle Imagine - Void Watcher,T5,"Arcane! Precision Burst Summons Boss: Void Watcher, dealing Magic DMG and occupying an area for a period of time. You and your teammates within the area gain increased ATK, Attack SPD, and Casting SPD. The effect on yourself is multiplied by 2.5. (Does not stack; only one of the same effect may be active.)",ATK Bonus: 3%; Attack SPD Bonus: 3%; Casting SPD Bonus: 6%,gold,4,Arcane! Precision Burst,Void Watcher,3000126,3974,397401,direct-skill-aoyi-item,,
Battle Imagine - Ridge Fang,T0,"Arcane! Piercing Roar Summons Boss: Ridge Fang to deal Attack DMG. After casting, instantly resets Survival Instinct CD. You remain Invigorated temporarily, and your Armor and Max HP are increased.",,gold,4,Arcane! Piercing Roar,Ridge Fang,3000127,3975,397501,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Ridge Fang,T1,"Arcane! Piercing Roar Summons Boss: Ridge Fang to deal Attack DMG. After casting, instantly resets Survival Instinct CD. You remain Invigorated temporarily, and your Armor and Max HP are increased.",DEF Bonus: 2%; Max HP Bonus: 2%,gold,4,Arcane! Piercing Roar,Ridge Fang,3000127,3975,397501,direct-skill-aoyi-item,,
Battle Imagine - Ridge Fang,T2,"Arcane! Piercing Roar Summons Boss: Ridge Fang to deal Attack DMG. After casting, instantly resets Survival Instinct CD. You remain Invigorated temporarily, and your Armor and Max HP are increased.",DEF Bonus: 4%; Max HP Bonus: 4%,gold,4,Arcane! Piercing Roar,Ridge Fang,3000127,3975,397501,direct-skill-aoyi-item,,
Battle Imagine - Ridge Fang,T3,"Arcane! Piercing Roar Summons Boss: Ridge Fang to deal Attack DMG. After casting, instantly resets Survival Instinct CD. You remain Invigorated temporarily, and your Armor and Max HP are increased.",DEF Bonus: 6%; Max HP Bonus: 6%,gold,4,Arcane! Piercing Roar,Ridge Fang,3000127,3975,397501,direct-skill-aoyi-item,,
Battle Imagine - Ridge Fang,T4,"Arcane! Piercing Roar Summons Boss: Ridge Fang to deal Attack DMG. After casting, instantly resets Survival Instinct CD. You remain Invigorated temporarily, and your Armor and Max HP are increased.",DEF Bonus: 8%; Max HP Bonus: 8%,gold,4,Arcane! Piercing Roar,Ridge Fang,3000127,3975,397501,direct-skill-aoyi-item,,
Battle Imagine - Ridge Fang,T5,"Arcane! Piercing Roar Summons Boss: Ridge Fang to deal Attack DMG. After casting, instantly resets Survival Instinct CD. You remain Invigorated temporarily, and your Armor and Max HP are increased.",DEF Bonus: 10%; Max HP Bonus: 10%,gold,4,Arcane! Piercing Roar,Ridge Fang,3000127,3975,397501,direct-skill-aoyi-item,,
Battle Imagine - Bloodthirsty Furball,T0,"Arcane! Swift Devour Summons Boss: Bloodthirsty Furball to deal Attack DMG. For a period of time after casting, every time your Class Skills and Luck effect deal damage, they add extra damage on top of the skill's base value, equal to a certain percentage of your ATK.",,gold,4,Arcane! Swift Devour,Bloodthirsty Furball,3000128,3976,397601,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Bloodthirsty Furball,T1,"Arcane! Swift Devour Summons Boss: Bloodthirsty Furball to deal Attack DMG. For a period of time after casting, every time your Class Skills and Luck effect deal damage, they add extra damage on top of the skill's base value, equal to a certain percentage of your ATK. Extra Class/Luck DMG from ATK: 7.8%",,gold,4,Arcane! Swift Devour,Bloodthirsty Furball,3000128,3976,397601,direct-skill-aoyi-item,,
Battle Imagine - Bloodthirsty Furball,T2,"Arcane! Swift Devour Summons Boss: Bloodthirsty Furball to deal Attack DMG. For a period of time after casting, every time your Class Skills and Luck effect deal damage, they add extra damage on top of the skill's base value, equal to a certain percentage of your ATK. Extra Class/Luck DMG from ATK: 15.6%",,gold,4,Arcane! Swift Devour,Bloodthirsty Furball,3000128,3976,397601,direct-skill-aoyi-item,,
Battle Imagine - Bloodthirsty Furball,T3,"Arcane! Swift Devour Summons Boss: Bloodthirsty Furball to deal Attack DMG. For a period of time after casting, every time your Class Skills and Luck effect deal damage, they add extra damage on top of the skill's base value, equal to a certain percentage of your ATK. Extra Class/Luck DMG from ATK: 23.4%",,gold,4,Arcane! Swift Devour,Bloodthirsty Furball,3000128,3976,397601,direct-skill-aoyi-item,,
Battle Imagine - Bloodthirsty Furball,T4,"Arcane! Swift Devour Summons Boss: Bloodthirsty Furball to deal Attack DMG. For a period of time after casting, every time your Class Skills and Luck effect deal damage, they add extra damage on top of the skill's base value, equal to a certain percentage of your ATK. Extra Class/Luck DMG from ATK: 31.2%",,gold,4,Arcane! Swift Devour,Bloodthirsty Furball,3000128,3976,397601,direct-skill-aoyi-item,,
Battle Imagine - Bloodthirsty Furball,T5,"Arcane! Swift Devour Summons Boss: Bloodthirsty Furball to deal Attack DMG. For a period of time after casting, every time your Class Skills and Luck effect deal damage, they add extra damage on top of the skill's base value, equal to a certain percentage of your ATK. Extra Class/Luck DMG from ATK: 39%",,gold,4,Arcane! Swift Devour,Bloodthirsty Furball,3000128,3976,397601,direct-skill-aoyi-item,,
Battle Imagine - Killer Arachnocrab,T0,"Stunt! Hidden Strike Summons Elite: Killer Arachnocrab to deal Attack DMG. After casting, you gain full passive stacks for a period of time, during which they do not decrease.",,purple,3,Stunt! Hidden Strike,Killer Arachnocrab,3000129,3977,397701,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Killer Arachnocrab,T1,"Stunt! Hidden Strike Summons Elite: Killer Arachnocrab to deal Attack DMG. After casting, you gain full passive stacks for a period of time, during which they do not decrease.",,purple,3,Stunt! Hidden Strike,Killer Arachnocrab,3000129,3977,397701,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Killer Arachnocrab,T2,"Stunt! Hidden Strike Summons Elite: Killer Arachnocrab to deal Attack DMG. After casting, you gain full passive stacks for a period of time, during which they do not decrease.",,purple,3,Stunt! Hidden Strike,Killer Arachnocrab,3000129,3977,397701,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Killer Arachnocrab,T3,"Stunt! Hidden Strike Summons Elite: Killer Arachnocrab to deal Attack DMG. After casting, you gain full passive stacks for a period of time, during which they do not decrease.",,purple,3,Stunt! Hidden Strike,Killer Arachnocrab,3000129,3977,397701,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Killer Arachnocrab,T4,"Stunt! Hidden Strike Summons Elite: Killer Arachnocrab to deal Attack DMG. After casting, you gain full passive stacks for a period of time, during which they do not decrease.",,purple,3,Stunt! Hidden Strike,Killer Arachnocrab,3000129,3977,397701,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Killer Arachnocrab,T5,"Stunt! Hidden Strike Summons Elite: Killer Arachnocrab to deal Attack DMG. After casting, you gain full passive stacks for a period of time, during which they do not decrease.",,purple,3,Stunt! Hidden Strike,Killer Arachnocrab,3000129,3977,397701,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Verdant Fang,T0,"Stunt! Absolute Zero Summons Elite: Verdant Fang to deal Attack DMG. For a period of time after casting, each Class Skill used reduces your remaining Ultimate CD (triggers up to once every 1s).",,purple,3,Stunt! Absolute Zero,Verdant Fang,3000130,3978,397801,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Verdant Fang,T1,"Stunt! Absolute Zero Summons Elite: Verdant Fang to deal Attack DMG. For a period of time after casting, each Class Skill used reduces your remaining Ultimate CD (triggers up to once every 1s). Duration: 1s",,purple,3,Stunt! Absolute Zero,Verdant Fang,3000130,3978,397801,direct-skill-aoyi-item,,
Battle Imagine - Verdant Fang,T2,"Stunt! Absolute Zero Summons Elite: Verdant Fang to deal Attack DMG. For a period of time after casting, each Class Skill used reduces your remaining Ultimate CD (triggers up to once every 1s). Duration: 2s",,purple,3,Stunt! Absolute Zero,Verdant Fang,3000130,3978,397801,direct-skill-aoyi-item,,
Battle Imagine - Verdant Fang,T3,"Stunt! Absolute Zero Summons Elite: Verdant Fang to deal Attack DMG. For a period of time after casting, each Class Skill used reduces your remaining Ultimate CD (triggers up to once every 1s). Duration: 3s",,purple,3,Stunt! Absolute Zero,Verdant Fang,3000130,3978,397801,direct-skill-aoyi-item,,
Battle Imagine - Verdant Fang,T4,"Stunt! Absolute Zero Summons Elite: Verdant Fang to deal Attack DMG. For a period of time after casting, each Class Skill used reduces your remaining Ultimate CD (triggers up to once every 1s). Duration: 4s",,purple,3,Stunt! Absolute Zero,Verdant Fang,3000130,3978,397801,direct-skill-aoyi-item,,
