sourceKind,sourceFile,uid,name,rowKey,category,contributionKind,runtimeReadiness,confidence,needsEncounterEvidence,targetScope,targetText,statDependencies,usesFinalStats,gameFileEvidence,runtimeEvidence,remainingEvidence,needsRuntimeOwnership,values,snippet,provenance
skill,SkillDescriptions.json,310108,格挡护盾,skill:310108:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310109,格挡护盾,skill:310109:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310110,格挡护盾,skill:310110:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310501,天神下凡！,skill:310501:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"If you successfully evade Lethal Skill, CD will be reset immediately.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310502,控制,skill:310502:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"If you successfully evade Lethal Skill, CD will be reset immediately.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310503,控制,skill:310503:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"If you successfully evade Lethal Skill, CD will be reset immediately.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310504,控制,skill:310504:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"If you successfully evade Lethal Skill, CD will be reset immediately.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310505,控制,skill:310505:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"If you successfully evade Lethal Skill, CD will be reset immediately.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310506,控制,skill:310506:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"If you successfully evade Lethal Skill, CD will be reset immediately.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310507,控制,skill:310507:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"If you successfully evade Lethal Skill, CD will be reset immediately.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310508,控制,skill:310508:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"If you successfully evade Lethal Skill, CD will be reset immediately.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310509,控制,skill:310509:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"If you successfully evade Lethal Skill, CD will be reset immediately.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,310510,控制,skill:310510:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"If you successfully evade Lethal Skill, CD will be reset immediately.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,330101,辅助大招-群体治疗,skill:330101:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Calls down divine energy to heal yourself and all allies, and reduces the CD of all your Weapon skills.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,330102,治疗流,skill:330102:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Calls down divine energy to heal yourself and all allies, and reduces the CD of all your Weapon skills.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,330103,治疗流,skill:330103:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Calls down divine energy to heal yourself and all allies, and reduces the CD of all your Weapon skills.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,330104,治疗流,skill:330104:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Calls down divine energy to heal yourself and all allies, and reduces the CD of all your Weapon skills.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,330105,治疗流,skill:330105:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Calls down divine energy to heal yourself and all allies, and reduces the CD of all your Weapon skills.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,330106,治疗流,skill:330106:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Calls down divine energy to heal yourself and all allies, and reduces the CD of all your Weapon skills.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,330107,治疗流,skill:330107:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Calls down divine energy to heal yourself and all allies, and reduces the CD of all your Weapon skills.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,330108,治疗流,skill:330108:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Calls down divine energy to heal yourself and all allies, and reduces the CD of all your Weapon skills.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,330109,治疗流,skill:330109:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Calls down divine energy to heal yourself and all allies, and reduces the CD of all your Weapon skills.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,330110,治疗流,skill:330110:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Calls down divine energy to heal yourself and all allies, and reduces the CD of all your Weapon skills.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,331101,Overclock Shock,skill:331101:1,cooldownTextUnclassified,evidence,textOnly,medium,false,selfSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],This skill is unaffected by CD effects.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,331201,Renewal Prayer,skill:331201:1,cooldownTextUnclassified,evidence,textOnly,medium,false,selfSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],This skill is unaffected by CD effects.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,331301,Life Barrier,skill:331301:1,cooldownTextUnclassified,evidence,textOnly,medium,false,selfSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],This skill is unaffected by CD effects.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,331401,Silent Command,skill:331401:1,cooldownTextUnclassified,evidence,textOnly,medium,false,selfSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],This skill is unaffected by CD effects.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,340501,辅助 · 危机抵挡,skill:340501:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,340502,格挡护盾,skill:340502:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,340503,格挡护盾,skill:340503:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,340504,格挡护盾,skill:340504:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,340505,格挡护盾,skill:340505:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,340506,格挡护盾,skill:340506:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,340507,格挡护盾,skill:340507:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,340508,格挡护盾,skill:340508:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,340509,格挡护盾,skill:340509:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,340510,格挡护盾,skill:340510:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,weaponSkill,all your Weapon skills,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEvent"",""killEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,[],Successful Block reduces the CD of all your Weapon skills.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,360101,幸运陨石,skill:360101:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"This effect has a CD, which - your Sigil chance.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,360102,幸运流大技能,skill:360102:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"This effect has a CD, which - your Sigil chance.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,360103,幸运流大技能,skill:360103:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"This effect has a CD, which - your Sigil chance.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,360104,幸运流大技能,skill:360104:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"This effect has a CD, which - your Sigil chance.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,360105,幸运流大技能,skill:360105:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"This effect has a CD, which - your Sigil chance.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,360106,幸运流大技能,skill:360106:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"This effect has a CD, which - your Sigil chance.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,360107,幸运流大技能,skill:360107:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"This effect has a CD, which - your Sigil chance.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,360108,幸运流大技能,skill:360108:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"This effect has a CD, which - your Sigil chance.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,360109,幸运流大技能,skill:360109:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"This effect has a CD, which - your Sigil chance.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,360110,幸运流大技能,skill:360110:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"This effect has a CD, which - your Sigil chance.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,361101,Overclock Wave,skill:361101:1,cooldownTextUnclassified,evidence,textOnly,medium,false,selfSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],This skill is unaffected by CD effects.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,361201,Unyielding Spirit,skill:361201:1,cooldownTextUnclassified,evidence,textOnly,medium,false,selfSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],This skill is unaffected by CD effects.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,361301,Master of Stealth,skill:361301:1,cooldownTextUnclassified,evidence,textOnly,medium,false,selfSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],This skill is unaffected by CD effects.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,361401,Energy Reflux,skill:361401:1,cooldownTextUnclassified,evidence,textOnly,medium,false,selfSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],This skill is unaffected by CD effects.,"[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,370201,灌篮高手,skill:370201:1,resetCooldown,reset,eventEvidenceRequired,high,true,selfSkill,"this skill will be reset, and it can be cast up to 5 times in succession","[""crit""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEventCritFlag"",""finalCharacterStats"",""killEvent"",""skillCastEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":5,""unit"":"""",""raw"":""5 ""}]","If the attack lands a Crit, the CD of this skill will be reset, and it can be cast up to 5 times in succession.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,370202,灌篮高手,skill:370202:1,resetCooldown,reset,eventEvidenceRequired,high,true,selfSkill,"this skill will be reset, and it can be cast up to 5 times in succession","[""crit""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEventCritFlag"",""finalCharacterStats"",""killEvent"",""skillCastEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":5,""unit"":"""",""raw"":""5 ""}]","If the attack lands a Crit, the CD of this skill will be reset, and it can be cast up to 5 times in succession.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,370203,灌篮高手,skill:370203:1,resetCooldown,reset,eventEvidenceRequired,high,true,selfSkill,"this skill will be reset, and it can be cast up to 5 times in succession","[""crit""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEventCritFlag"",""finalCharacterStats"",""killEvent"",""skillCastEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":5,""unit"":"""",""raw"":""5 ""}]","If the attack lands a Crit, the CD of this skill will be reset, and it can be cast up to 5 times in succession.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,370204,灌篮高手,skill:370204:1,resetCooldown,reset,eventEvidenceRequired,high,true,selfSkill,"this skill will be reset, and it can be cast up to 5 times in succession","[""crit""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEventCritFlag"",""finalCharacterStats"",""killEvent"",""skillCastEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":5,""unit"":"""",""raw"":""5 ""}]","If the attack lands a Crit, the CD of this skill will be reset, and it can be cast up to 5 times in succession.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,370205,灌篮高手,skill:370205:1,resetCooldown,reset,eventEvidenceRequired,high,true,selfSkill,"this skill will be reset, and it can be cast up to 5 times in succession","[""crit""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEventCritFlag"",""finalCharacterStats"",""killEvent"",""skillCastEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":5,""unit"":"""",""raw"":""5 ""}]","If the attack lands a Crit, the CD of this skill will be reset, and it can be cast up to 5 times in succession.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,370206,灌篮高手,skill:370206:1,resetCooldown,reset,eventEvidenceRequired,high,true,selfSkill,"this skill will be reset, and it can be cast up to 5 times in succession","[""crit""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEventCritFlag"",""finalCharacterStats"",""killEvent"",""skillCastEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":5,""unit"":"""",""raw"":""5 ""}]","If the attack lands a Crit, the CD of this skill will be reset, and it can be cast up to 5 times in succession.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,370207,灌篮高手,skill:370207:1,resetCooldown,reset,eventEvidenceRequired,high,true,selfSkill,"this skill will be reset, and it can be cast up to 5 times in succession","[""crit""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEventCritFlag"",""finalCharacterStats"",""killEvent"",""skillCastEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":5,""unit"":"""",""raw"":""5 ""}]","If the attack lands a Crit, the CD of this skill will be reset, and it can be cast up to 5 times in succession.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,370208,灌篮高手,skill:370208:1,resetCooldown,reset,eventEvidenceRequired,high,true,selfSkill,"this skill will be reset, and it can be cast up to 5 times in succession","[""crit""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEventCritFlag"",""finalCharacterStats"",""killEvent"",""skillCastEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":5,""unit"":"""",""raw"":""5 ""}]","If the attack lands a Crit, the CD of this skill will be reset, and it can be cast up to 5 times in succession.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,370209,灌篮高手,skill:370209:1,resetCooldown,reset,eventEvidenceRequired,high,true,selfSkill,"this skill will be reset, and it can be cast up to 5 times in succession","[""crit""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEventCritFlag"",""finalCharacterStats"",""killEvent"",""skillCastEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":5,""unit"":"""",""raw"":""5 ""}]","If the attack lands a Crit, the CD of this skill will be reset, and it can be cast up to 5 times in succession.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,370210,灌篮高手,skill:370210:1,resetCooldown,reset,eventEvidenceRequired,high,true,selfSkill,"this skill will be reset, and it can be cast up to 5 times in succession","[""crit""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""damageEventCritFlag"",""finalCharacterStats"",""killEvent"",""skillCastEvent"",""skillCastOrDamageEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":5,""unit"":"""",""raw"":""5 ""}]","If the attack lands a Crit, the CD of this skill will be reset, and it can be cast up to 5 times in succession.","[{""sourceFile"":""skillnames.json""}]"
